2015-04-29,169.84,170.94,168.72,169.57001,1112300,169.57001,-4.995604674431675,-4.657623866660794,-4.454444451524264,20150429,2,4,2015,61843047
2015-04-28,169.27,171.96001,168.50999,171.24001,1521100,171.24001,-5.197977113084963,-4.576088444530148,-4.4556125367380375,20150428,1,4,2015,61843047
2015-04-27,170.36,170.61,168.86,169.03,1472100,169.03,-5.377774564151904,-4.605123417130391,-4.457732589553385,20150427,0,4,2015,61843047
2015-04-24,169.73,170.25,169.00999,169.95,949300,169.95,-5.478932089686725,-4.5849677451636,-4.455144562785911,20150424,4,4,2015,61843047
2015-04-23,169.05,170.92999,169.05,170.10001,1050400,170.10001,-5.1278030969168125,-4.571935055632489,-4.455080055825954,20150423,3,4,2015,61843047
2015-04-22,169.78999,170.78,168.67999,170.00999,1053900,170.00999,-5.03312630434204,-4.531962099577542,-4.454546096033303,20150422,2,4,2015,61843047
2015-04-21,169.42999,170.45,169.08,169.91,1086500,169.91,-5.029562304042467,-4.531967747827351,-4.454231343997524,20150421,1,4,2015,61843047
2015-04-20,168.28999,170,168.28999,169.06,1244000,169.06,-4.927149896042914,-4.526567430036601,-4.454196142083245,20150420,0,4,2015,61843047
2015-04-17,168.23,168.58,167.33,168,1642400,168,-4.927785664367089,-4.533494447029436,-4.452327678415593,20150417,4,4,2015,61843047
2015-04-16,169.57001,170.25999,168.67999,169.24001,1456600,169.24001,-4.906312651622068,-4.530920091388732,-4.4515939609900546,20150416,3,4,2015,61843047
2015-04-15,171.58,172.36,169.32001,169.52,2055900,169.52,-4.388338633664401,-4.530132911209642,-4.4517000965351805,20150415,2,4,2015,61843047
2015-04-14,172.00999,173.13,171.10001,171.5,1816200,171.5,-4.505896895878543,-4.545427189073879,-4.453704060321081,20150414,1,4,2015,61843047
2015-04-13,173.64,175.3,173.00999,173.13,1397700,173.13,-4.628250219709244,-4.527961411850959,-4.454529134313341,20150413,0,4,2015,61843047
2015-04-10,173.31,174.5,172.52,174.37,2235100,174.37,-4.792743718102058,-4.530045266827714,-4.451957304136807,20150410,4,4,2015,61843047
2015-04-09,171.46001,173.45,171.09,172.92,1944100,172.92,-4.62049726117651,-4.522273282472733,-4.4519959688118975,20150409,3,4,2015,61843047
2015-04-08,171.08,171.89,169.31,171.84,3196100,171.84,-4.5820811432607895,-4.529089681117864,-4.452350336645288,20150408,2,4,2015,61843047
2015-04-07,172.75,173.84,170.71001,171.16,5488700,171.16,-4.507231199786963,-4.532829072321763,-4.4506262137829316,20150407,1,4,2015,61843047
2015-04-06,165.37,167.25999,165,166.67,1270600,166.67,-5.055208423730496,-4.663136902451006,-4.459607735678843,20150406,0,4,2015,61843047
2015-04-02,166.71001,166.81,165.7,166.22,1642500,166.22,-4.584357912153256,-4.66492531643155,-4.459512886224067,20150402,3,4,2015,61843047
2015-04-01,165.02,166.5,164.28,166.24001,1611200,166.24001,-4.5689312650644425,-4.663303315158663,-4.459298798593574,20150401,2,4,2015,61843047
2015-03-31,166,166.47,165,165.45,1568200,165.45,-4.621566688242612,-4.605829219767032,-4.457803942253806,20150331,1,3,2015,61843047
2015-03-30,165.05,167.38,164.98,166.75,1529600,166.75,-4.6086047194818,-4.610175044518903,-4.458789572846972,20150330,0,3,2015,61843047
2015-03-27,165.05,165.62,164.50999,164.59,917100,164.59,-4.882834292826836,-4.607415513706674,-4.460938318466571,20150327,4,3,2015,61843047
2015-03-26,164.28,166.63,163.60001,165.49001,1752700,165.49001,-4.849454461444967,-4.605515700852887,-4.461529830826086,20150326,3,3,2015,61843047
2015-03-25,169.74001,169.8,165.35001,165.42999,1978400,165.42999,-4.96825250360678,-4.586924608443231,-4.457673794228404,20150325,2,3,2015,61843047
2015-03-24,170.28999,170.5,169.16,169.16,1237400,169.16,-4.435700242795723,-4.649127602170099,-4.464846687077777,20150324,1,3,2015,61843047
2015-03-23,172.17,172.28,170.64,170.64,1754200,170.64,-4.452055262042871,-4.660749862855395,-4.463128944365865,20150323,0,3,2015,61843047
2015-03-20,174.10001,174.34,171.88,172.03999,2701600,172.03999,-4.3972451973344,-4.661344432855256,-4.464347555726417,20150320,4,3,2015,61843047
2015-03-19,173.59,175.13,172.5,173.85001,2095900,173.85001,-4.445492944773331,-4.676590691988071,-4.463115648196238,20150319,3,3,2015,61843047
2015-03-18,172,174.14,170.50999,173.3,4244300,173.3,-4.2917035906316965,-4.6607613518897875,-4.463107269107464,20150318,2,3,2015,61843047
2015-03-17,176.89,178.60001,175.71001,175.71001,2721100,175.71001,-4.381989239563586,-4.674100461634052,-4.465772261664732,20150317,1,3,2015,61843047
2015-03-16,174.21001,177.46001,174.21001,177.32001,1796700,177.32001,-4.379465552098066,-4.601346948464345,-4.466954569436312,20150316,0,3,2015,61843047
2015-03-13,173.59,174.81,172.33,173.32001,1150600,173.32001,-4.6890980072183535,-4.6779239131185575,-4.474306540277985,20150313,4,3,2015,61843047
2015-03-12,171.97,173.63,171.97,173.58,987900,173.58,-4.647698774958531,-4.64231265639449,-4.47315183862569,20150312,3,3,2015,61843047
2015-03-11,170,172.33,170,171.56,1351800,171.56,-4.860215460644766,-4.627914987856377,-4.474825670470913,20150311,2,3,2015,61843047
2015-03-10,171.22,172.06,170,170,1478400,170,-5.149918379399832,-4.641842638590663,-4.4754765182565235,20150310,1,3,2015,61843047
2015-03-09,172.85001,174.17999,172.64,172.91,1539100,172.91,-4.946556136316536,-4.552061103228725,-4.480257128219836,20150309,0,3,2015,61843047
2015-03-06,174.03,175.21001,173,173.19,1132300,172.99001,-4.921649777673741,-4.5145893058538284,-4.48036139545264,20150306,4,3,2015,61843047
2015-03-05,175.34,175.34,173.52,174.82001,932200,174.61813,-4.860526596487809,-4.524017168840692,-4.48196660835134,20150305,3,3,2015,61843047
2015-03-04,175.56,175.78,174.41,174.62,1035300,174.41835,-4.878080458227949,-4.498433638015172,-4.481881749256996,20150304,2,3,2015,61843047
2015-03-03,176.5,176.52,174.82001,176.14999,1282200,175.94658,-4.926983406845346,-4.472946352420753,-4.472387306247535,20150303,1,3,2015,61843047
2015-03-02,176.98,178.14999,176.06,176.8,1535300,176.59584,-4.931597749214615,-4.471222987369323,-4.472736053355317,20150302,0,3,2015,61843047
