2015-04-28,29.94,30.18,29.63,29.95,167700,29.95,-4.4101753519936935,-4.496443854411775,-3.8617370132325037,20150428,1,4,2015,47327143
2015-04-27,30.02,30.07,29.47,29.83,137300,29.83,-4.3764052503244475,-4.388114832333785,-3.8602597845609017,20150427,0,4,2015,47327143
2015-04-24,30.32,30.47,29.69,29.91,191400,29.91,-4.394340970132047,-4.377951753013447,-3.8590613755547247,20150424,4,4,2015,47327143
2015-04-23,30.75,30.79,30.31,30.33,124600,30.33,-4.405325987680199,-4.379486587362239,-3.8589065095997217,20150423,3,4,2015,47327143
2015-04-22,30.74,30.9,30.31,30.74,151600,30.74,-4.416935210010456,-4.375898150319075,-3.858678924157355,20150422,2,4,2015,47327143
2015-04-21,31.56,31.57,30.67,30.73,318700,30.73,-4.450907865387264,-4.309969145761631,-3.8584329023490564,20150421,1,4,2015,47327143
2015-04-20,31.24,31.73,31.24,31.5,153300,31.5,-4.626596603597073,-3.811313888917615,-3.8602424128574486,20150420,0,4,2015,47327143
2015-04-17,31.54,31.62,31.02,31.04,178300,31.04,-5.176578182451122,-3.8031992507305072,-3.8607728757907216,20150417,4,4,2015,47327143
2015-04-16,31.89,32.12,31.51,31.69,185400,31.69,-5.146229481453953,-3.825117947639063,-3.861916913085508,20150416,3,4,2015,47327143
2015-04-15,32.44,32.49,31.88,31.96,325400,31.96,-4.800245880487146,-3.8257404094956056,-3.860711180158414,20150415,2,4,2015,47327143
2015-04-14,32.46,32.58,32.03,32.26,280100,32.26,-4.7915706683650665,-3.8328339014689785,-3.8605370069628835,20150414,1,4,2015,47327143
2015-04-13,32.56,32.73,32.34,32.48,122800,32.48,-4.5894077624591425,-3.83870107163896,-3.8603551828531346,20150413,0,4,2015,47327143
2015-04-10,32.83,32.88,32.61,32.67,180700,32.67,-4.583787215092652,-3.84411066209731,-3.8562227705468635,20150410,4,4,2015,47327143
2015-04-09,32.75,32.99,32.61,32.76,128300,32.76,-4.577498503097938,-3.846052157610415,-3.854141722651991,20150409,3,4,2015,47327143
2015-04-08,32.66,32.99,32.53,32.84,173300,32.84,-4.562830195843741,-3.8495653755836,-3.8535047539126213,20150408,2,4,2015,47327143
2015-04-07,33.32,33.34,32.53,32.54,232300,32.54,-4.468389985042441,-3.8451210365303092,-3.85348645706081,20150407,1,4,2015,47327143
2015-04-06,33.08,33.72,33.02,33.22,173900,33.22,-4.889030333662225,-3.8497268652006986,-3.851159546508869,20150406,0,4,2015,47327143
2015-04-02,32.89,33.44,32.77,33.2,221600,33.2,-4.80215431987253,-3.8447407703824013,-3.851048347868657,20150402,3,4,2015,47327143
2015-04-01,32.5,32.78,32.23,32.76,248800,32.76,-4.733213434161881,-3.8458213282838853,-3.8513579257147743,20150401,2,4,2015,47327143
2015-03-31,32.6,32.87,32.45,32.57,177600,32.57,-4.652991738829097,-3.836740112512373,-3.851302927731396,20150331,1,3,2015,47327143
2015-03-30,32.68,32.89,32.37,32.7,317900,32.7,-4.746691829215384,-3.8407225948811257,-3.850162826596098,20150330,0,3,2015,47327143
2015-03-27,31.96,32.53,31.89,32.48,257900,32.48,-4.645083590532775,-3.8298275376691393,-3.848985896019815,20150327,4,3,2015,47327143
2015-03-26,31.88,32.22,31.74,31.95,240700,31.95,-4.639294731374668,-3.8219434768022005,-3.85009800915039,20150326,3,3,2015,47327143
2015-03-25,32.37,32.73,31.8,32.09,388700,32.09,-4.720715796136642,-3.824366243067251,-3.848606519908917,20150325,2,3,2015,47327143
2015-03-24,31.6,32.3,31.6,32.25,523600,32.25,-4.6668426880217035,-3.811664589230059,-3.848457806005959,20150324,1,3,2015,47327143
2015-03-23,31.15,31.87,30.99,31.72,459600,31.72,-4.396285728656213,-3.7949100880915734,-3.8487718846757986,20150323,0,3,2015,47327143
2015-03-20,31.12,31.45,30.9,31.25,461100,31.25,-4.41748211768598,-3.797924617990243,-3.8495812877679514,20150320,4,3,2015,47327143
2015-03-19,31.14,31.28,30.67,31.1,301200,31.1,-4.257966446744534,-3.7977551425434997,-3.8480732314238586,20150319,3,3,2015,47327143
2015-03-18,30.77,31.37,30.24,31.24,254800,31.24,-4.267238513408643,-3.786443859595397,-3.8480279135826367,20150318,2,3,2015,47327143
2015-03-17,30.6,30.77,29.92,30.72,332100,30.72,-4.043440100009574,-3.682164974351386,-3.849104197723491,20150317,1,3,2015,47327143
2015-03-16,31.08,31.08,30.54,30.64,277000,30.64,-3.2226962758412556,-3.4589074845340373,-3.848285105411743,20150316,0,3,2015,47327143
2015-03-13,29.86,30.98,29.63,30.87,443700,30.87,-3.2531716883790063,-3.4600025191959607,-3.8477319201818294,20150313,4,3,2015,47327143
2015-03-12,29.81,30.37,29.57,29.96,305800,29.96,-3.2474247806950816,-3.4699023720688476,-3.8517374174873202,20150312,3,3,2015,47327143
2015-03-11,30.15,30.15,29.19,29.65,337000,29.65,-3.223368519853758,-3.4699851616919215,-3.8109988983928824,20150311,2,3,2015,47327143
2015-03-10,29.16,30.31,29.05,30.05,372400,30.05,-3.252058360136934,-3.471551669312248,-3.8104853750885708,20150310,1,3,2015,47327143
2015-03-09,30.31,30.62,29.18,29.57,607100,29.57,-3.24762199215493,-3.472127190429109,-3.811466727197896,20150309,0,3,2015,47327143
