2015-03-24,127.23,128.03999,126.56,126.69,32842300,126.69,-4.553452044,-4.3336358393,-2.8880553879,20150324,1,3,2015,40492278,737937.3241,17.0793,1.4839
2015-03-23,127.12,127.85,126.52,127.21,37709700,127.21,-4.5221007749,-4.326931486,-2.8879485566,20150323,0,3,2015,40492278,740966.1931,17.1494,1.4779
2015-03-20,128.25,128.39999,125.16,125.9,68695100,125.9,-4.433062134,-4.3335509712,-2.8879822806,20150320,4,3,2015,40492278,733335.7732,16.9728,1.4932
2015-03-19,128.75,129.25,127.4,127.5,45809500,127.5,-4.3328828709,-4.3509751411,-2.8880552075,20150319,3,3,2015,40492278,742626.2463,17.1878,1.4746
2015-03-18,127,129.16,126.37,128.47,65270900,128.47,-4.1781341443,-4.3603811616,-2.8880796874,20150318,2,3,2015,40492278,748305.3756,17.3192,1.4634
2015-03-17,125.9,127.32,125.65,127.04,51023100,127.04,-4.2072567408,-4.3580326767,-2.888114607,20150317,1,3,2015,40492278,739975.9859,17.1265,1.4798
2015-03-16,123.88,124.95,122.87,124.95,35874300,124.95,-4.3115804244,-4.3510162779,-2.888305296,20150316,0,3,2015,40492278,727802.2626,16.8447,1.5046
2015-03-13,124.4,125.4,122.58,123.59,51827300,123.59,-4.3283785627,-4.2816226075,-2.8883411252,20150313,4,3,2015,40492278,719880.6053,16.6614,1.5212
2015-03-12,122.31,124.9,121.63,124.45,48362700,124.45,-4.3289224243,-4.0924920365,-2.8883003736,20150312,3,3,2015,40492278,724889.8886,16.7773,1.5106
2015-03-11,124.75,124.77,122.11,122.24,68939000,122.24,-4.6168586268,-4.0237738395,-2.8885412155,20150311,2,3,2015,40492278,712017.1955,16.4794,1.538
2015-03-10,126.41,127.22,123.8,124.51,68856600,124.51,-4.6378157115,-4.0467959378,-2.8886416026,20150310,1,3,2015,40492278,725239.3735,16.7854,1.5099
2015-03-09,127.96,129.57001,125.06,127.14,88528500,127.14,-4.7744415926,-4.0791248612,-2.8888780047,20150309,0,3,2015,40492278,740558.4607,17.1399,1.4787
2015-03-06,128.39999,129.37,126.26,126.6,72842100,126.6,-4.6114606019,-4.0536548188,-2.888897614,20150306,4,3,2015,40492278,737413.0968,17.0671,1.485
2015-03-05,128.58,128.75,125.76,126.41,56517100,126.41,-4.3753679262,-4.053888951,-2.8889009319,20150305,3,3,2015,40492278,736306.3947,17.0415,1.4872
2015-03-04,129.10001,129.56,128.32001,128.53999,31666300,128.53999,-4.4333878089,-4.0589632125,-2.889042875,20150304,2,3,2015,40492278,748713.1079,17.3287,1.4626
2015-03-03,128.96001,129.52,128.09,129.36,37816300,129.36,-4.1225349924,-4.0568894191,-2.8890201722,20150303,1,3,2015,40492278,753489.4013,17.4392,1.4533
2015-03-02,129.25,130.28,128.3,129.09,48096700,129.09,-4.1071463516,-4.0020659072,-2.8890163871,20150302,0,3,2015,40492278,751916.7193,17.4028,1.4563
2015-02-27,130,130.57001,128.24001,128.46001,62014800,128.46001,-4.1110692673,-3.9981155806,-2.8890390854,20150227,4,2,2015,40492278,748247.1281,17.3179,1.4635
2015-02-26,128.78999,130.87,126.61,130.42,91287500,130.42,-4.1792351887,-4.0181618427,-2.8888761592,20150226,3,2,2015,40492278,759634.5104,17.5814,1.4416
2015-02-25,131.56,131.60001,128.14999,128.78999,74711700,128.78999,-4.2079311261,-3.977873302,-2.88895854,20150225,2,2,2015,40492278,750169.2949,17.3624,1.4597
2015-02-24,132.94,133.60001,131.17,132.17,69228100,132.17,-4.6320073862,-4.0223693566,-2.889285901,20150224,1,2,2015,40492278,769856.9432,17.818,1.4224
2015-02-23,130.02,133,129.66,133,70974100,133,-4.7808118481,-3.9800883153,-2.8892834753,20150223,0,2,2015,40492278,774691.484,17.9299,1.4135
2015-02-20,128.62,129.5,128.05,129.5,48948400,129.5,-4.9174468219,-3.9968870441,-2.889730008,20150220,4,2,2015,40492278,754275.7423,17.4574,1.4518
2015-02-19,128.48,129.03,128.33,128.45,37362400,128.45,-4.8035920843,-3.9951114156,-2.8897193083,20150219,3,2,2015,40492278,748188.8806,17.3165,1.4636
2015-02-18,127.63,128.78,127.45,128.72,44891700,128.72,-4.9929862018,-3.9454657165,-2.8895857618,20150218,2,2,2015,40492278,749732.4388,17.3523,1.4606
2015-02-17,127.49,128.88,126.92,127.83,63152400,127.83,-4.6336293212,-3.9363502188,-2.8896140139,20150217,1,2,2015,40492278,744577.5368,17.233,1.4707
2015-02-13,127.28,127.28,125.65,127.08,54272200,127.08,-4.6156089659,-3.9134789859,-2.8896479973,20150213,4,2,2015,40492278,740208.9758,17.1318,1.4794
2015-02-12,126.06,127.48,125.57,126.46,74474500,126.46,-4.6266772008,-3.9032020738,-2.8894820082,20150212,3,2,2015,40492278,736597.6321,17.0483,1.4866
2015-02-11,122.77,124.92,122.5,124.88,73561800,124.88,-4.5926043148,-3.9059726987,-2.8896074999,20150211,2,2,2015,40492278,727394.5302,16.8353,1.5054
2015-02-10,120.17,122.15,120.16,122.02,62008500,122.02,-4.8039275529,-3.9140727589,-2.8898677207,20150210,1,2,2015,40492278,710735.751,16.4497,1.5407
2015-02-09,118.55,119.84,118.43,119.72,38889800,119.72,-4.7273293899,-3.9232097827,-2.8899010714,20150209,0,2,2015,40492278,697338.8306,16.1396,1.5703
2015-02-06,120.02,120.25,118.45,118.93,43372000,118.93,-4.2813527452,-3.9228098755,-2.8897900397,20150206,4,2,2015,40492278,692737.2796,16.0331,1.5808
2015-02-05,120.02,120.23,119.25,119.94,42246200,119.94,-3.8340041108,-3.9246525799,-2.8898204993,20150205,3,2,2015,40492278,698620.2751,16.1693,1.5674
2015-02-04,118.5,120.51,118.31,119.56,70149700,119.09,-3.5897507403,-3.9205531018,-2.8897834882,20150204,2,2,2015,40492278,696406.8709,16.1181,1.5438
2015-02-03,118.5,119.09,117.61,118.65,51915700,118.18358,-3.5854271982,-3.8922605493,-2.8896747288,20150203,1,2,2015,40492278,691106.3502,15.9954,1.5556
2015-02-02,118.05,119.17,116.08,118.63,62739100,118.16365,-3.590173129,-3.8746935704,-2.8896695934,20150202,0,2,2015,40492278,690989.8552,15.9927,1.5559
2015-01-30,118.4,120,116.85,117.16,83745500,116.69943,-3.5650240952,-3.8673600048,-2.8897881681,20150130,4,1,2015,40492278,682427.4757,15.7945,1.5754
2015-01-29,116.32,119.19,115.56,118.9,84436400,118.43259,-3.6290570407,-3.8685665274,-2.8899009501,20150129,3,1,2015,40492278,692562.5372,16.0291,1.5523
2015-01-28,117.63,118.12,115.31,115.31,146477100,114.8567,-3.6463746643,-3.8869050483,-2.8905190656,20150128,2,1,2015,40492278,671651.6919,15.5451,1.6007
2015-01-27,112.42,112.48,109.03,109.14,95568700,108.71096,-3.9418191554,-4.025255337,-2.8887822778,20150127,1,1,2015,40492278,635712.9967,14.7133,1.6911
2015-01-26,113.74,114.36,112.8,113.1,55615000,112.65539,-4.0586250459,-4.070283321,-2.889417271,20150126,0,1,2015,40492278,658778.9988,15.2472,1.6319
2015-01-23,112.3,113.75,111.53,112.98,46464800,112.53587,-4.0461488244,-4.0576822705,-2.8892534546,20150123,4,1,2015,40492278,658080.029,15.231,1.6337
2015-01-22,110.26,112.47,109.72,112.4,53796400,111.95815,-4.0408600541,-4.0325770166,-2.8892162558,20150122,3,1,2015,40492278,654701.6752,15.1528,1.6421
2015-01-21,108.95,111.06,108.27,109.55,48575900,109.11935,-4.0427877207,-4.0711550591,-2.8896929534,20150121,2,1,2015,40492278,638101.1434,14.7686,1.6848
2015-01-20,107.84,108.97,106.5,108.72,49899900,108.29261,-4.0672255837,-4.0758154517,-2.8895549699,20150120,1,1,2015,40492278,633266.6026,14.6567,1.6977
2015-01-16,107.03,107.58,105.2,105.99,78513300,105.57334,-3.8871500663,-4.1103894556,-2.8897310196,20150116,4,1,2015,40492278,617365.0405,14.2887,1.7414
2015-01-15,110,110.06,106.66,106.82,60014000,106.40008,-3.8604003796,-4.1120342088,-2.8897436158,20150115,3,1,2015,40492278,622199.5814,14.4006,1.7279
2015-01-14,109.04,110.49,108.5,109.8,48956600,109.36837,-4.0305517343,-4.0947802823,-2.8898305345,20150114,2,1,2015,40492278,639557.3304,14.8023,1.681
2015-01-13,111.43,112.8,108.91,110.22,67091900,109.78671,-3.8546726841,-4.0947115694,-2.8895261048,20150113,1,1,2015,40492278,642003.7246,14.8589,1.6746
2015-01-12,112.6,112.63,108.8,109.25,49650800,108.82053,-3.8524184404,-4.0902743157,-2.8895680776,20150112,0,1,2015,40492278,636353.719,14.7282,1.6894
2015-01-09,112.67,113.25,110.21,112.01,53699500,111.56968,-3.8912924949,-4.1180253513,-2.8898857237,20150109,4,1,2015,40492278,652430.0235,15.1002,1.6478
2015-01-08,109.23,112.15,108.7,111.89,59364500,111.45015,-3.872653416,-4.0946544313,-2.8898151798,20150108,3,1,2015,40492278,651918.0219,15.0841,1.6496
2015-01-07,107.2,108.2,106.7,107.75,40105900,107.32642,-4.3560930013,-4.1978049367,-2.8908196805,20150107,2,1,2015,40492278,627796.6472,14.5259,1.713
2015-01-06,106.54,107.43,104.63,106.26,65797100,105.84229,-4.2865540336,-4.1971459266,-2.8909699188,20150106,1,1,2015,40492278,619115.2829,14.3251,1.737
2015-01-05,108.29,108.65,105.41,106.25,64285500,105.83232,-4.3066952804,-4.1961823798,-2.8909362377,20150105,0,1,2015,40492278,619057.0188,14.3237,1.7371
2015-01-02,111.39,111.44,107.35,109.33,53204600,108.90022,-4.5368921594,-4.2306856205,-2.8911198529,20150102,4,1,2015,40492278,637002.3893,14.7389,1.6882
2014-12-31,112.82,113.13,110.21,110.38,41403400,109.94608,-4.4551074272,-4.2360719434,-2.8910629811,20141231,2,12,2014,40492278,643120.1292,14.8805,1.6721
2014-12-30,113.64,113.92,112.11,112.52,29881500,112.07767,-4.6316925857,-4.2506393051,-2.8911270067,20141230,1,12,2014,40492278,655588.6659,17.5053,1.6403
2014-12-29,113.79,114.77,113.7,113.91,27598900,113.46221,-4.3561117167,-4.2484937656,-2.8911534864,20141229,0,12,2014,40492278,663687.3883,17.7216,1.6203
2014-12-26,112.1,114.52,112.01,113.99,33721000,113.54189,-4.2663266136,-4.2355122661,-2.8911397943,20141226,4,12,2014,40492278,668533.1116,17.734,1.6192
2014-12-24,112.58,112.71,112.01,112.01,14479600,111.56968,-4.1587895235,-4.2531928145,-2.891376307,20141224,2,12,2014,40492278,656920.7284,17.426,1.6478
2014-12-23,113.23,113.33,112.46,112.54,26028400,112.0976,-4.0922024101,-4.2552760058,-2.8913777409,20141223,1,12,2014,40492278,660029.0936,17.5084,1.6401
2014-12-22,112.16,113.49,111.97,112.94,45167500,112.49603,-4.0099518505,-4.2568944564,-2.8903303755,20141222,0,12,2014,40492278,662375.0296,17.5707,1.6342
2014-12-19,112.26,113.24,111.66,111.78,88429800,111.34058,-4.0265636063,-4.2632368014,-2.890359446,20141219,4,12,2014,40492278,655571.8152,17.3902,1.6512
2014-12-18,111.87,112.65,110.66,112.65,59006200,112.20716,-3.9668690854,-4.2695033171,-2.8903226697,20141218,3,12,2014,40492278,660674.226,17.5255,1.6384
2014-12-17,107.12,109.84,106.82,109.41,53411800,108.9799,-4.1359509331,-4.3376531004,-2.8909457566,20141217,2,12,2014,40492278,641672.1444,17.0215,1.687
2014-12-16,106.37,110.16,106.26,106.75,60790700,106.33035,-4.425118398,-4.3826300191,-2.8914136626,20141216,1,12,2014,40492278,626042.3458,16.6069,1.7291
2014-12-15,110.7,111.6,106.35,108.23,67218100,107.80454,-4.4169683134,-4.3930390721,-2.8914608527,20141215,0,12,2014,40492278,634722.309,16.8371,1.7054
2014-12-12,110.46,111.87,109.58,109.73,56028100,109.29865,-4.4196749595,-4.4133225821,-2.8914971374,20141212,4,12,2014,40492278,643548.8932,17.0713,1.6821
2014-12-11,112.26,113.8,111.34,111.62,41401700,111.18121,-4.3439566163,-4.4482403605,-2.8916389911,20141211,3,12,2014,40492278,654633.4408,17.3653,1.6536
2014-12-10,114.41,114.85,111.54,111.95,44565300,111.50991,-4.3442434154,-4.4291647338,-2.8916210652,20141210,2,12,2014,40492278,656568.838,17.4166,1.6487
2014-12-09,110.19,114.3,109.35,114.12,60208000,113.67139,-4.1491619334,-4.4825807746,-2.8918067672,20141209,1,12,2014,40492278,669295.5408,17.7542,1.6173
2014-12-08,114.1,114.65,111.62,112.4,57664900,111.95815,-4.2996095415,-4.5035124883,-2.8918832627,20141208,0,12,2014,40492278,659208.016,17.4866,1.6421
2014-12-05,115.99,116.08,114.64,115,38318900,114.54792,-4.2940832808,-4.5638822195,-2.8920662385,20141205,4,12,2014,40492278,674456.6,17.8911,1.605
2014-12-04,115.77,117.2,115.29,115.49,42044500,115.036,-4.2838023278,-4.5732493422,-2.8920371229,20141204,3,12,2014,40492278,677330.3716,17.9674,1.5982
2014-12-03,115.75,116.35,115.11,115.93,43063400,115.47427,-4.1453121056,-4.5094223861,-2.8920392433,20141203,2,12,2014,40492278,679910.9012,18.0358,1.5921
2014-12-02,113.5,115.75,112.75,114.63,59075100,114.17937,-4.1904601427,-4.4800578126,-2.8915995965,20141202,1,12,2014,40492278,672286.6092,17.8336,1.6101
2014-12-01,118.81,119.25,111.27,115.07,83814000,114.61765,-4.127838276,-4.4806546829,-2.8915720482,20141201,0,12,2014,40492278,674867.1388,17.902,1.604
2014-11-28,119.27,119.4,118.05,118.93,24814400,118.46247,-4.6139135705,-4.6458761907,-2.8919122525,20141128,4,11,2014,40492278,697505.4212,18.5025,1.5519
2014-11-26,117.94,119.1,117.83,119,40768300,118.5322,-4.5954612119,-4.5965688772,-2.8915039392,20141126,2,11,2014,40492278,697915.96,18.5134,1.551
2014-11-25,119.07,119.75,117.45,117.6,68840400,117.1377,-4.5930935329,-4.5615405615,-2.8913627488,20141125,1,11,2014,40492278,689705.184,18.2956,1.5695
2014-11-24,116.85,118.77,116.62,118.63,47450800,118.16365,-4.7273300591,-4.5596434852,-2.891342092,20141124,0,11,2014,40492278,695716.645,18.4551,1.5559
2014-11-21,117.51,117.57,116.03,116.47,57179300,116.01215,-4.809843888,-4.5778722471,-2.8916015147,20141121,4,11,2014,40492278,683077.9148,18.1198,1.5847
2014-11-20,114.91,116.86,114.85,116.31,43395500,115.85277,-4.803398915,-4.5785844943,-2.8914898308,20141120,3,11,2014,40492278,682139.5404,18.0949,1.5869
2014-11-19,115.44,115.74,113.8,114.67,41869200,114.21922,-4.8477964567,-4.5540204639,-2.8916195484,20141119,2,11,2014,40492278,672521.2028,17.8398,1.6096
2014-11-18,113.94,115.69,113.89,115.47,44224000,115.01608,-5.0251679912,-4.5473943762,-2.8916302704,20141118,1,11,2014,40492278,677213.0748,17.9643,1.5984
2014-11-17,114.27,117.28,113.3,113.99,46746700,113.54189,-5.0374405402,-4.5544254163,-2.891697833,20141117,0,11,2014,40492278,668533.1116,17.734,1.6192
2014-11-14,113.15,114.19,113.05,114.18,44063600,113.73115,-5.0430141342,-4.5522310488,-2.8916859728,20141114,4,11,2014,40492278,669647.4312,17.7636,1.6165
2014-11-13,111.8,113.45,111.6,112.82,59522900,112.3765,-5.0792179149,-4.5597450487,-2.8916394744,20141113,3,11,2014,40492278,661671.2488,17.552,1.636
2014-11-12,109.38,111.43,109.37,111.25,46942400,110.81267,-5.037565,-4.5220479752,-2.891795864,20141112,2,11,2014,40492278,652463.45,17.3077,1.6591
2014-11-11,108.7,109.75,108.4,109.7,27442300,109.26875,-5.0840142949,-4.537335491,-2.8919506817,20141111,1,11,2014,40492278,643372.948,17.0666,1.6825
2014-11-10,109.02,109.33,108.67,108.83,27195500,108.40218,-5.0485938029,-4.5294776147,-2.8920122268,20141110,0,11,2014,40492278,638270.5372,16.9312,1.696
2014-11-07,108.75,109.32,108.55,109.01,33691500,108.58147,-5.0207270141,-4.4438637943,-2.8918132588,20141107,4,11,2014,40492278,639326.2084,16.9592,1.6932
2014-11-06,108.6,108.79,107.8,108.7,34968500,108.27268,-5.0045597983,-4.2780673224,-2.8916944236,20141106,3,11,2014,40492278,637508.108,16.911,1.698
2014-11-05,109.1,109.3,108.13,108.86,37435900,107.96391,-4.857113132,-4.2694659052,-2.8916651957,20141105,2,11,2014,40492278,638446.4824,16.9359,1.664
2014-11-04,109.36,109.49,107.72,108.6,41574400,107.70605,-4.8246009933,-4.2548349034,-2.8916768662,20141104,1,11,2014,40492278,636921.624,16.8955,1.668
2014-11-03,108.22,110.3,108.01,109.4,52282600,108.49947,-5.0394074549,-4.2624957897,-2.891554981,20141103,0,11,2014,40492278,641613.496,17.0199,1.6558
2014-10-31,108.01,108.04,107.21,108,44639300,107.11099,-4.9089596225,-4.2626759621,-2.8916898821,20141031,4,10,2014,40492278,633402.72,16.8021,1.6772
2014-10-30,106.96,107.35,105.9,106.98,40654800,106.09939,-4.9182561797,-4.2674463104,-2.8917712617,20141030,3,10,2014,40492278,627420.5832,16.6434,1.6932
2014-10-29,106.65,107.37,106.36,107.34,52687900,106.45642,-4.6910437006,-4.2675278832,-2.8915677986,20141029,2,10,2014,40492278,629531.9256,16.6994,1.6876
2014-10-28,105.4,106.74,105.35,106.74,47939900,105.86136,-4.6444564783,-4.2613387907,-2.8912646453,20141028,1,10,2014,40492278,626013.0216,16.6061,1.697
2014-10-27,104.85,105.48,104.7,105.11,34187700,104.24478,-4.647557325,-4.2774277428,-2.8914046709,20141027,0,10,2014,40492278,616453.3324,16.3525,1.7234
2014-10-24,105.18,105.49,104.53,105.22,47053900,104.35387,-4.3792251822,-4.2777695692,-2.8913515715,20141024,4,10,2014,40492278,617098.4648,16.3696,1.7216
2014-10-23,104.08,105.05,103.63,104.83,71074700,103.96709,-4.2076994613,-4.2775265923,-2.891222441,20141023,3,10,2014,40492278,614811.1772,16.3089,1.728
2014-10-22,102.84,104.11,102.6,102.99,68263100,102.14223,-4.1549893455,-4.2307307722,-2.8913875928,20141022,2,10,2014,40492278,604019.8716,16.0227,1.7588
2014-10-21,103.02,103.02,101.27,102.47,94623900,101.62651,-4.1105983464,-4.2295012707,-2.891420193,20141021,1,10,2014,40492278,600970.1548,15.9418,1.7678
2014-10-20,98.32,99.96,98.22,99.76,77517300,98.93882,-4.3445670673,-4.2807893582,-2.891515975,20141020,0,10,2014,40492278,585076.4384,15.5202,1.8158
2014-10-17,97.5,99,96.81,97.67,68179700,96.86602,-4.6761794896,-4.3138183258,-2.8917972039,20141017,4,10,2014,40492278,572818.9228,15.195,1.8546
2014-10-16,95.55,97.72,95.41,96.26,72154500,95.46763,-4.4948493065,-4.3289535216,-2.8919281352,20141016,3,10,2014,40492278,564549.4984,14.9757,1.8818
2014-10-15,97.97,99.15,95.18,97.54,100933600,96.73709,-4.5349486057,-4.2035427056,-2.8919738895,20141015,2,10,2014,40492278,572056.4936,15.1748,1.8571
2014-10-14,100.39,100.52,98.57,98.75,63688600,97.93713,-4.600677198,-4.2058979722,-2.8920052291,20141014,1,10,2014,40492278,579152.95,15.363,1.8344
2014-10-13,101.33,101.78,99.81,99.81,53583400,98.9884,-4.6727922101,-4.2120202674,-2.8920056443,20141013,0,10,2014,40492278,585369.6804,15.528,1.8149
2014-10-10,100.69,102.03,100.3,100.73,66331600,99.90083,-4.7301831215,-4.217315155,-2.8919931711,20141010,4,10,2014,40492278,590765.3332,15.6711,1.7983
2014-10-09,101.54,102.38,100.61,101.02,77376500,100.18845,-4.5297169468,-4.2066200226,-2.8919507518,20141009,3,10,2014,40492278,592599.5842,15.7162,1.7931
2014-10-08,98.76,101.11,98.31,100.8,57404700,99.97026,-4.5117007948,-4.2039763332,-2.891841848,20141008,2,10,2014,40492278,591309.0288,15.682,1.7971
2014-10-07,99.43,100.12,98.73,98.75,42094200,97.93713,-4.8790530944,-4.2369983909,-2.8920797201,20141007,1,10,2014,40492278,579283.3988,15.363,1.8344
2014-10-06,99.95,100.65,99.42,99.62,37051200,98.79997,-4.334634374,-4.2375559923,-2.8920208947,20141006,0,10,2014,40492278,584386.9588,15.4984,1.8183
2014-10-03,99.44,100.21,99.04,99.62,43469600,98.79997,-3.9397998857,-4.2375521128,-2.8920224327,20141003,4,10,2014,40492278,584386.9588,15.4984,1.8183
2014-10-02,99.27,100.22,98.04,99.9,47757800,99.07767,-3.9343125326,-4.2380736295,-2.8919500265,20141002,3,10,2014,40492278,586029.4839,15.542,1.8132
2014-10-01,100.59,100.69,98.7,99.18,51491300,98.36359,-3.8908647188,-4.2274987713,-2.8919871334,20141001,2,10,2014,40492278,581805.848,15.4299,1.8264
2014-09-30,100.81,101.54,100.53,100.75,55264100,99.92067,-3.9261884518,-4.2373482564,-2.8916920278,20140930,1,9,2014,40492278,591015.7208,15.6742,1.7979
2014-09-29,98.65,100.44,98.63,100.11,49766300,99.28593,-3.9275810193,-4.2384120248,-2.8916636452,20140929,0,9,2014,40492278,587261.3777,16.1718,1.8094
2014-09-26,98.53,100.75,98.4,100.75,62370500,99.92067,-3.9293340194,-4.2425431826,-2.8916587341,20140926,4,9,2014,40492278,603277.6002,16.2752,1.7979
2014-09-25,100.51,100.71,97.72,97.87,100092000,97.06438,-4.1398693211,-4.2968404189,-2.8922049178,20140925,3,9,2014,40492278,586032.5433,15.81,1.8509
2014-09-24,102.16,102.85,101.2,101.75,60171800,100.91244,-4.7739736015,-4.4547696725,-2.8929329144,20140924,2,9,2014,40492278,609265.4672,16.4367,1.7803
2014-09-23,100.6,102.94,100.54,102.64,63402200,101.79511,-4.8715475961,-4.4549831913,-2.8929617927,20140923,1,9,2014,40492278,614594.6689,16.5805,1.7648
2014-09-22,101.8,102.14,100.58,101.06,52788400,100.22811,-5.2745395935,-4.4761861512,-2.891447228,20140922,0,9,2014,40492278,605133.839,16.3253,1.7924
2014-09-19,102.29,102.35,100.5,100.96,70902400,100.12894,-5.2254202848,-4.4699364057,-2.8914042666,20140919,4,9,2014,40492278,604535.0523,16.3091,1.7942
2014-09-18,101.93,102.35,101.56,101.79,37299400,100.95211,-4.4982160357,-4.4813225164,-2.8912196243,20140918,3,9,2014,40492278,609504.9819,16.4432,1.7796
2014-09-17,101.27,101.8,100.59,101.58,60926500,100.74384,-4.4597818993,-4.4750913512,-2.8909115146,20140917,2,9,2014,40492278,608247.5299,16.4093,1.7833
2014-09-16,99.8,101.26,98.89,100.86,66908100,100.02976,-4.4157378164,-4.4717350725,-2.890849422,20140916,1,9,2014,40492278,603936.2656,16.293,1.796
2014-09-15,102.81,103.05,101.44,101.63,61316500,100.79342,-4.472790859,-4.4810397771,-2.8902869297,20140915,0,9,2014,40492278,608546.9232,16.4173,1.7824
2014-09-12,101.21,102.19,101.08,101.66,64096900,100.82318,-4.4009406324,-4.3937007699,-2.8901479051,20140912,4,9,2014,40492278,608726.5592,16.4222,1.7818
2014-09-11,100.41,101.44,99.62,101.43,62353100,100.59507,-3.8946900143,-4.3925614264,-2.8900598438,20140911,3,9,2014,40492278,607349.3498,16.385,1.7859
2014-09-10,98.01,101.11,97.76,101,100869600,100.16861,-3.884784075,-4.3880774498,-2.8883075186,20140910,2,9,2014,40492278,604774.567,16.3156,1.7935
2014-09-09,99.08,103.08,96.14,97.99,189846300,97.18339,-4.1334710401,-4.4717615759,-2.8887194832,20140909,1,9,2014,40492278,586751.0873,15.8293,1.8486
2014-09-08,99.3,99.31,98.05,98.36,46356700,97.55034,-4.121846399,-4.4690100058,-2.8885121468,20140908,0,9,2014,40492278,588966.5981,15.8891,1.8416
2014-09-05,98.8,99.39,98.31,98.97,58457000,98.15532,-4.0564300031,-4.4740107506,-2.8884819851,20140905,4,9,2014,40492278,592619.197,15.9876,1.8303
2014-09-04,98.85,100.09,97.79,98.12,85718000,97.31232,-4.092107755,-4.4075930931,-2.8885407455,20140904,3,9,2014,40492278,587529.51,15.8503,1.8461
